"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tunisia","TUN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","142666666.666667","140380952.380952","157714285.714286","131809523.809524","163428571.428571","356190476.190476","411742206.92293","553552714.315657","721299810.246679","1142038946.16266","1424807357.69326","1533348880.59702","1942191142.19114","2311869293.60884","3016728167.28167","3987404297.35737","4200688537.86958","3858472998.1378","3567177371.83265","3659243048.40371","3207070101.8574","3363979848.8665","3472788705.20092","4205875495.45349","4814810913.30454","6219545454.54546","5925543478.26087","7200814111.26187","7007273189.19996","7483590351.91775","8800888230.94004","8542223135.40168","8586219368.83986","9039606568.89435","9160512561.11954","9213978259.28358","10312643358.5876","10311528451.8534","11779200620.877","13947330389.4018","14625790041.6217","16470999248.6852","20617137505.853","26564889213.5379","21091090868.6958","24350705602.9062","25908509731.496","26399833536.0779","26391333784.6987","26920539553.5136","22273552202.2839","",
"Tunisia","TUN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","27.9069767441861","25.288197621226","25.1929824561403","22.9261408185667","22.4453632604843","21.148755955532","21.5161143894689","22.7166276346604","21.2802918440024","25.8043674893397","28.0176869185713","30.6570098292809","30.5442766549569","30.7580820483916","29.4284736481862","29.3602598503036","32.3282075925036","31.7271667637999","33.4962333056933","35.8991953090886","30.1625749825456","26.6004692475281","23.4838773910122","20.7098815324573","23.9116153453112","27.0680584705567","25.9884610268689","29.1942097506165","29.2395826229285","24.6442980181866","24.7006181165625","25.0137677472819","24.4588857797885","24.9171281844729","24.6202573505096","26.0827022454159","26.1792638558581","23.8105369376379","23.3232409755381","23.2783879954478","21.6794440065917","23.4487310332469","23.8360664944401","25.9416875649112","24.9954866626219","26.7124029212824","23.3423576804637","24.6933742688812","22.9999707257616","23.7940506830331","21.6433352611569","",
"Tunisia","TUN","Gross capital formation (constant LCU)","NE.GDI.TOTL.KN","","","","","","3282160000","3236733200","3378838100","3327587000","3270745100","3174067000","3317802600","4223081700","3507897200","4329078200","4282719200","4726273200","4822019400","5342915600","5677910900","5731258400","6592974000","6547780100","6404743100","6961515400","6085123500","4947351300","4860690500","4266179100","5618506500","6820109200","6776312800","8116759200","7931090800","6917020100","7264827900","8059684200","8481573100","8856587100","9208199200","9447319600","10108275100","9571414700","10146261700","10566491200","9953492100","11085672800","12386665700","13644130500","15240911200","16843372100","15258841200","16645198700","17626722700","","","",
"Tunisia","TUN","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","","","","","","","-1.38405196577862","4.39038039959547","-1.51682615393736","-1.70820176902963","-2.95584330310547","4.52843623023711","27.2855021573616","-16.9351329385837","23.4094944401449","-1.07087462638121","10.3568312393678","2.02582872272386","10.8024492808967","6.26989690797286","0.939562119581709","15.035364659182","-0.685485791389439","-2.18451135828462","8.69312463133767","-12.5890966211179","-18.6976024397861","-1.75166052994864","-12.2310070966255","31.698795767857","21.3865143699665","-0.642165670895707","19.7813536588807","-2.28746960979205","-12.7860180342406","5.02828956648544","10.941158014218","5.23455869399945","4.42151468340231","3.97006314091351","2.59682045106062","6.99622250527018","-5.31109803293741","6.00587288313814","4.14171753523765","-5.80134964764842","11.3747083799866","11.7358046144028","10.1517618256219","11.7030594217785","10.5142066571453","-9.4074446054659","9.08560146756099","5.8967394603706","","","",
"Tunisia","TUN","Gross capital formation (constant 2010 US$)","NE.GDI.TOTL.KD","","","","","","2292971915.6071","2261235992.73439","2360512854.548","2324707978.20316","2284997275.39472","2217456336.45382","2317872432.58349","2950315565.18094","2450675702.10982","3024366494.34121","2991979320.94453","3301853569.93154","3368743467.93349","3732650272.46053","3966683596.47897","4003953052.95515","4605961995.24941","4574388780.21517","4474460737.73928","4863431186.25122","4251169135.11248","3456302431.18625","3395759745.70351","2980424130.22216","3925182688.27721","4764642447.95305","4734045549.81137","5670503842.39206","5540792790.27525","4832346024.87076","5075330375.85581","5630630292.0218","5925368939.49979","6187359997.20553","6433002095.85022","6600055609.89241","7061810185.83205","6686750523.96255","7088348260.44432","7381927623.30585","6953676191.14154","7744636579.57244","8653531996.64664","9532017954.45019","10647555679.7541","11767061687.858","10660081877.8818","11628614433.4218","12314323529.4118","","","",
"Tunisia","TUN","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","","","","","","145200000","138200000","143600000","146200000","152000000","159800000","189600000","242500000","245000000","399400000","487900000","592600000","669500000","764000000","859900000","1039500000","1345500000","1524300000","1898600000","2302000000","2116900000","1904700000","1887000000","1793600000","2293100000","2927600000","3126100000","4001300000","4287400000","3897200000","4211900000","4769200000","5611700000","6186300000","6700600000","7677000000","8311000000","7834000000","8250200000","9041000000","9077400000","10729600000","11883900000","14337400000","14666651700","16843372100","15054000000","17372900000","17284800000","19229400000","18262300000","",
"Tunisia","TUN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","276571428.571429","263238095.238095","273523809.523809","278476190.47619","289523809.523809","304380952.380952","362593230.06311","508279186.753301","581119544.59203","915005727.376861","1212776534.92419","1381996268.65672","1560606060.60606","1835655934.6468","2115375153.75154","2567300568.04149","2724787363.30498","2580497714.57593","2796994696.52328","2963439752.83213","2536728579.98802","2398866498.74055","2277060456.13612","2090930286.78014","2415569366.90193","3326818181.81818","3397934782.6087","4524310266.84758","4271595098.13689","3852510873.86319","4453737971.87269","4899527429.62811","5074328601.13934","5432774216.21147","5648794469.73529","5600787918.58175","5776742892.88941","5510304564.95745","6402949165.69655","7258932155.76074","6996608601.81902","8061307287.75357","9274153269.86109","11636555474.3933","10861772717.174","11767061687.858","10693280295.4965","11122927204.0464","10638764079.5224","11326736172.4686","9309900081.56607","",
"Tunisia","TUN","Changes in inventories (constant LCU)","NE.GDI.STKB.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768128200","855500500","955900400","1052941100","1176167400","1299832100","1177551100","1284538700","1360284600","","","",
"Tunisia","TUN","Changes in inventories (current LCU)","NE.GDI.STKB.CN","","","","","","300000","7400000","8900000","9200000","5500000","4800000","14400000","31500000","9000000","78400000","39900000","29600000","-2500000","-7000000","-32100000","37500000","55500000","-110700000","93400000","242000000","142100000","115400000","149400000","14200000","136100000","292800000","233800000","272700000","165100000","-381500000","91200000","346900000","180600000","219200000","72200000","269600000","271200000","-313600000","149600000","446500000","146100000","396200000","393500000","1336800000","477551700","1299832100","958000000","1548700000","819200000.000001","2620500000","1640300000","",
"Tunisia","TUN","Changes in inventories (current US$)","NE.GDI.STKB.CD","","","","","","571428.571428571","14095238.0952381","16952380.952381","17523809.5238095","10476190.4761905","9142857.14285714","27538726.3339071","66023894.361769","21347248.5768501","179610538.373425","99179716.629381","69029850.7462687","-5827505.82750583","-16818837.0975493","-78966789.6678967","92615460.6075574","112393681.652491","-187404773.996953","137595757.218621","311534500.514933","170281605.751947","145340050.377834","180282369.977073","16553975.2856144","143368798.06173","332727272.727273","254130434.782609","308344640.434193","164491381.887018","-377125345.986556","96436502.0619647","356379700.020547","163305904.69301","192500219.548608","60866632.9455404","196687823.739695","188503510.113297","-220580994.583949","116103996.895615","358490566.037736","112609835.054725","297670924.117205","307085999.687841","1084976868.76065","353663408.131526","908084462.763728","680494388.407444","991548754.721813","504216162.983936","1543558932.67362","836205138.662316","",
"Tunisia","TUN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","27.8493177013262","23.9341262580055","23.6315789473684","21.4834561706131","21.6331955109273","20.5134992059291","19.8819791193827","19.7658079625293","20.4985668374881","20.739113580566","25.7264270127484","29.1257113295396","30.6583329531457","31.0398969362696","30.5270362765229","28.3010874170315","30.9947140797693","34.0313046374157","31.8484148127238","32.1252573139542","28.1378681447074","24.9888274398078","21.6245815339813","20.5459206059626","22.4924138937841","24.3608827907579","24.0447924980048","27.2045411431657","28.1136193139194","27.0567479037297","24.1657772200002","23.1943271636343","23.6717313039916","24.0342362299869","24.3549702746199","25.1667329181573","25.3249964563023","24.7636878673856","22.9003231250689","22.1287585031386","21.3305151536863","22.5828658346027","23.0468060525345","23.522919312873","24.1816242083808","24.6509606768748","21.8569067267049","22.4920936116382","21.9099045393699","20.5514997030291","19.6993543371289","",
"Tunisia","TUN","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","","","","","","1977811300","1842165300","1914796300","1880833600","1924616800","1934028000","2130233800","2432214700","2450628100","2887436600","3605766500","4122162100","4155101600","4358877400","4669451100","4853381300","5542659000","5996039500","5714927200","5986423900","5492328800","4515392100","4059147100","3897722400","4748629100","5390441000","5498262000","6507934000","6761835100","6829760500","6368605400","6508343200","7066271300","7476110100","8111575000","8460346800","9170991300","9015057700","8855283700","8943830100","9185363900","10230172300","11430765300","12591189400","14064743800","15543540000","14081290100","15360660000","16266438100","","","",
"Tunisia","TUN","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","-6.85838937213072","3.94269721615103","-1.77369780796003","2.32786143335592","0.488990847424802","10.1449306835268","14.1759510153299","0.757063099733756","17.8243487863377","24.8777722080547","14.3213821527267","0.799083083122824","4.90423146331729","7.12508454585119","3.93901116129045","14.2020100501891","8.17983751120177","-4.68829966847282","4.75065894102728","-8.25359360201672","-17.7872945261398","-10.1042166415625","-3.97681325714952","21.8308697407491","13.5157302557068","2.00022595553871","18.3634755855578","3.90140864981115","1.00454091227395","-6.75214160145147","2.19416640258478","8.57250582606028","5.79993015552628","8.49994036337158","4.29968039499109","8.39970886299839","-1.700291657675","-1.77230146846425","0.999927308935327","2.70056337496843","11.3747088452315","11.7358042933451","10.1517621046773","11.7030596013432","10.5142064514535","-9.40744450749315","9.08560146772348","5.89673946301785","","","",
"Tunisia","TUN","Gross fixed capital formation (constant 2010 US$)","NE.GDI.FTOT.KD","","","","","","1381732080.48065","1286967514.32164","1337708746.68157","1313981835.96479","1344569512.36552","1351144334.21825","1488216990.35909","1699185901.91421","1712049811.37348","2017211541.14853","2519048833.31005","2879811443.34218","2902823529.41177","3045184714.26575","3262156699.73453","3390653416.23585","3872194355.17675","4188933561.54813","3992543803.26953","4182215942.43398","3837032834.98673","3154528503.56295","2835788109.5431","2723014112.05813","3317471775.88375","3765852312.42141","3841177867.82171","4546551627.777","4723931186.25122","4771385007.68478","4449214335.61548","4546837501.74654","4936615411.48526","5222935657.39835","5666882073.49448","5910539891.01579","6407008034.0925","6298070210.98225","6186449420.14811","6248309417.35364","6417048973.03339","7146969610.17186","7985723976.52648","8796415676.95962","9825865446.4161","10858977225.0943","9837424968.56225","10731214195.8921","11364005938.2423","","","",
